Node	ModuleColor	GeneSymbol	GeneName
107328	brown	Trpt1	tRNA phosphotransferase 1
108101	blue	Fermt3	fermitin family member 3
20867	turquoise	Stip1	stress-induced phosphoprotein 1
107227	turquoise	Macrod1	mono-ADP ribosylhydrolase 1
107260	black	Otub1	OTU domain, ubiquitin aldehyde binding 1
12868	turquoise	Cox8a	cytochrome c oxidase subunit 8A
70999	blue	Naa40	N(alpha)-acetyltransferase 40, NatD catalytic subunit
13728	blue	Mark2	MAP/microtubule affinity regulating kinase 2
68229	turquoise	Spindoc	spindlin interactor and repressor of chromatin binding
108899	red	Zfta	zinc finger translocation associated
20168	turquoise	Rtn3	reticulon 3
109168	turquoise	Atl3	atlastin GTPase 3
225845	yellow	Plaat3	phospholipase A and acyltransferase 3
17254	turquoise	Slc3a2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2
83673	turquoise	Snhg1	small nucleolar RNA host gene 1
107071	brown	Wdr74	WD repeat domain 74
56389	turquoise	Stx5a	syntaxin 5A
53319	turquoise	Nxf1	nuclear RNA export factor 1
66836	blue	Tmem223	transmembrane protein 223
67706	green	Tmem179b	transmembrane protein 179B
225895	brown	Taf6l	TATA-box binding protein associated factor 6 like
67710	blue	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G
75291	blue	Zbtb3	zinc finger and BTB domain containing 3
70387	blue	Ttc9c	tetratricopeptide repeat domain 9C
68693	blue	Hnrnpul2	heterogeneous nuclear ribonucleoprotein U-like 2
14705	blue	Bscl2	BSCL2 lipid droplet biogenesis associated, seipin
225896	blue	Ubxn1	UBX domain protein 1
107197	turquoise	Uqcc3	ubiquinol-cytochrome c reductase complex assembly factor 3
66276	turquoise	1810009A15Rik	RIKEN cDNA 1810009A15 gene
109077	green	Ints5	integrator complex subunit 5
14376	blue	Ganab	alpha glucosidase 2 alpha neutral subunit
72727	blue	B3gat3	beta-1,3-glucuronyltransferase 3
19881	brown	Rom1	rod outer segment membrane protein 1
225898	blue	Eml3	echinoderm microtubule associated protein like 3
23942	turquoise	Mta2	metastasis-associated gene family, member 2
70044	turquoise	Tut1	terminal uridylyl transferase 1, U6 snRNA-specific
67160	turquoise	Eef1g	eukaryotic translation elongation factor 1 gamma
66395	blue	Ahnak	AHNAK nucleoprotein
66514	red	Asrgl1	asparaginase like 1
621699	turquoise	Gm6252	ribosomal protein S7 pseudogene
16319	turquoise	Incenp	inner centromere protein
14319	red	Fth1	ferritin heavy polypeptide 1
74760	blue	Rab3il1	RAB3A interacting protein (rabin3)-like 1
60527	turquoise	Fads3	fatty acid desaturase 3
56473	blue	Fads2	fatty acid desaturase 2
76267	turquoise	Fads1	fatty acid desaturase 1
14156	turquoise	Fen1	flap structure specific endonuclease 1
69038	brown	Tmem258	transmembrane protein 258
225908	turquoise	Myrf	myelin regulatory factor
269060	brown	Dagla	diacylglycerol lipase, alpha
66072	turquoise	Sdhaf2	succinate dehydrogenase complex assembly factor 2
269061	blue	Cpsf7	cleavage and polyadenylation specific factor 7
68642	green	Tmem216	transmembrane protein 216
72982	blue	Tmem138	transmembrane protein 138
225912	blue	Cyb561a3	cytochrome b561 family, member A3
225913	turquoise	Tkfc	triokinase, FMN cyclase
13194	turquoise	Ddb1	damage specific DNA binding protein 1
107305	red	Vps37c	vacuolar protein sorting 37C
12507	blue	Cd5	CD5 antigen
12511	blue	Cd6	CD6 antigen
65221	yellow	Slc15a3	solute carrier family 15, member 3
98170	yellow	Tmem132a	transmembrane protein 132A
68539	yellow	Tmem109	transmembrane protein 109
28000	blue	Prpf19	pre-mRNA processing factor 19
108673	yellow	Ccdc86	coiled-coil domain containing 86
107350	yellow	AW112010	expressed sequence AW112010
64381	red	Ms4a8a	membrane-spanning 4-domains, subfamily A, member 8A
12482	blue	Ms4a1	membrane-spanning 4-domains, subfamily A, member 1
109225	yellow	Ms4a7	membrane-spanning 4-domains, subfamily A, member 7
64380	blue	Ms4a4c	membrane-spanning 4-domains, subfamily A, member 4C
60361	blue	Ms4a4b	membrane-spanning 4-domains, subfamily A, member 4B
73656	blue	Ms4a6c	membrane-spanning 4-domains, subfamily A, member 6C
69774	blue	Ms4a6b	membrane-spanning 4-domains, subfamily A, member 6B
66607	brown	Ms4a4d	membrane-spanning 4-domains, subfamily A, member 4D
68774	yellow	Ms4a6d	membrane-spanning 4-domains, subfamily A, member 6D
94063	turquoise	Mrpl16	mitochondrial ribosomal protein L16
20908	yellow	Stx3	syntaxin 3
225929	brown	Patl1	protein associated with topoisomerase II homolog 1 (yeast)
76303	turquoise	Osbp	oxysterol binding protein
17476	yellow	Mpeg1	macrophage expressed gene 1
207521	turquoise	Dtx4	deltex 4, E3 ubiquitin ligase
107373	blue	Fam111a	family with sequence similarity 111, member A
109910	blue	Zfp91	zinc finger protein 91
107321	blue	Lpxn	leupaxin
433224	turquoise	Gm5512	required for meiotic nuclear division 1 pseudogene
21888	blue	Tle4	transducin-like enhancer of split 4
107272	turquoise	Psat1	phosphoserine aminotransferase 1
208518	blue	Cep78	centrosomal protein 78
14682	turquoise	Gnaq	guanine nucleotide binding protein, alpha q polypeptide
595139	brown	E030024N20Rik	RIKEN cDNA E030024N20 gene
271564	turquoise	Vps13a	vacuolar protein sorting 13A
353211	red	Prune2	prune homolog 2
14537	turquoise	Gcnt1	glucosaminyl (N-acetyl) transferase 1, core 2
54391	blue	Rfk	riboflavin kinase
18552	blue	Pcsk5	proprotein convertase subtilisin/kexin type 5
20409	blue	Ostf1	osteoclast stimulating factor 1
225994	turquoise	Nmrk1	nicotinamide riboside kinase 1
67383	green	Carnmt1	carnosine N-methyltransferase 1
225995	turquoise	D030056L22Rik	RIKEN cDNA D030056L22 gene
16952	blue	Anxa1	annexin A1
11668	blue	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1
26358	turquoise	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7
22682	turquoise	Zfand5	zinc finger, AN1-type domain 5
14544	brown	Gda	guanine deaminase
66206	brown	1110059E24Rik	RIKEN cDNA 1110059E24 gene
226016	turquoise	Abhd17b	abhydrolase domain containing 17B
83921	brown	Cemip2	cell migration inducing hyaluronidase 2
16601	turquoise	Klf9	Kruppel-like transcription factor 9
226026	green	Smc5	structural maintenance of chromosomes 5
72351	brown	Ptar1	protein prenyltransferase alpha subunit repeat containing 1
791290	brown	Gm9938	predicted gene 9938
319924	pink	Apba1	amyloid beta precursor protein binding family A member 1
21873	turquoise	Tjp2	tight junction protein 2
14297	green	Fxn	frataxin
68034	green	Pabir1	PP2A A alpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1
226041	blue	Pgm5	phosphoglucomutase 5
226043	green	Zng1	Zn regulated GTPase metalloprotein activator 1
76088	blue	Dock8	dedicator of cytokinesis 8
100042503	turquoise	Ndufb4b	NADH:ubiquinone oxidoreductase subunit B4B
107351	turquoise	Kank1	KN motif and ankyrin repeat domains 1
67155	turquoise	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
22359	blue	Vldlr	very low density lipoprotein receptor
52874	red	Pum3	pumilio RNA-binding family member 3
19726	blue	Rfx3	regulatory factor X, 3 (influences HLA class II expression)
74411	turquoise	Plpp6	phospholipid phosphatase 6
67072	turquoise	Cdc37l1	cell division cycle 37-like 1
56248	turquoise	Ak3	adenylate kinase 3
100503337	blue	Gm9895	predicted gene 9895
59028	turquoise	Rcl1	RNA terminal phosphate cyclase-like 1
16452	turquoise	Jak2	Janus kinase 2
67759	blue	Plgrkt	plasminogen receptor, C-terminal lysine transmembrane protein
60533	yellow	Cd274	CD274 antigen
226089	turquoise	Ric1	RAB6A GEF complex partner 1
226090	red	Ermp1	endoplasmic reticulum metallopeptidase 1
240613	turquoise	9930021J03Rik	RIKEN cDNA 9930021J03 gene
240614	red	Ranbp6	RAN binding protein 6
77125	blue	Il33	interleukin 33
109113	brown	Uhrf2	ubiquitin-like, containing PHD and RING finger domains 2
17195	turquoise	Mbl2	mannose-binding lectin (protein C) 2
19091	brown	Prkg1	protein kinase, cGMP-dependent, type I
83410	black	Cstf2t	cleavage stimulation factor, 3' pre-RNA subunit 2, tau
54447	blue	Asah2	N-acylsphingosine amidohydrolase 2
208449	blue	Sgms1	sphingomyelin synthase 1
17330	turquoise	Minpp1	multiple inositol polyphosphate histidine phosphatase 1
23972	turquoise	Papss2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
67979	turquoise	Atad1	ATPase family, AAA domain containing 1
19211	turquoise	Pten	phosphatase and tensin homolog
67795	brown	Rnls	renalase, FAD-dependent amine oxidase
381236	blue	Lipo3	lipase, member O3
76630	turquoise	Stambpl1	STAM binding protein like 1
11475	blue	Acta2	actin alpha 2, smooth muscle, aorta
14102	blue	Fas	Fas cell surface death receptor
16889	red	Lipa	lysosomal acid lipase A
15958	yellow	Ifit2	interferon-induced protein with tetratricopeptide repeats 2
15959	red	Ifit3	interferon-induced protein with tetratricopeptide repeats 3
667370	turquoise	Ifit3b	interferon-induced protein with tetratricopeptide repeats 3B
112419	black	Ifit1bl2	interferon induced protein with tetratricopeptide repeats 1B like 2
15957	red	Ifit1	interferon-induced protein with tetratricopeptide repeats 1
240638	blue	Slc16a12	solute carrier family 16 (monocarboxylic acid transporters), member 12
75735	blue	Pank1	pantothenate kinase 1
240641	turquoise	Kif20b	kinesin family member 20B
54364	turquoise	Rpp30	ribonuclease P/MRP 30 subunit
76073	green	Pcgf5	polycomb group ring finger 5
226098	blue	Hectd2	HECT domain E3 ubiquitin protein ligase 2
53412	turquoise	Ppp1r3c	protein phosphatase 1, regulatory subunit 3C
74493	turquoise	Tnks2	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2
107182	turquoise	Btaf1	B-TFIID TATA-box binding protein associated factor 1
208922	turquoise	Cpeb3	cytoplasmic polyadenylation element binding protein 3
69104	blue	Marchf5	membrane associated ring-CH-type finger 5
15925	turquoise	Ide	insulin degrading enzyme
16551	turquoise	Kif11	kinesin family member 11
15242	yellow	Hhex	hematopoietically expressed homeobox
107371	turquoise	Exoc6	exocyst complex component 6
226101	yellow	Myof	myoferlin
19662	turquoise	Rbp4	retinol binding protein 4, plasma
70567	brown	Fra10ac1	FRA10A associated CGG repeat 1
240660	turquoise	Slc35g1	solute carrier family 35, member G1
74055	turquoise	Plce1	phospholipase C, epsilon 1
57753	turquoise	Noc3l	NOC3 like DNA replication regulator
209478	blue	Tbc1d12	TBC1D12: TBC1 domain family, member 12
15201	turquoise	Hells	helicase, lymphoid specific
13095	turquoise	Cyp2c29	cytochrome P450, family 2, subfamily c, polypeptide 29
13098	turquoise	Cyp2c39	cytochrome P450, family 2, subfamily c, polypeptide 39
226105	turquoise	Cyp2c70	cytochrome P450, family 2, subfamily c, polypeptide 70
54132	blue	Pdlim1	PDZ and LIM domain 1 (elfin)
20411	blue	Sorbs1	sorbin and SH3 domain containing 1
56454	turquoise	Aldh18a1	aldehyde dehydrogenase 18 family, member A1
67590	blue	Tctn3	tectonic family member 3
12495	yellow	Entpd1	ectonucleoside triphosphate diphosphohydrolase 1
240665	blue	Ccnj	cyclin J
72672	blue	Zfp518a	zinc finger protein 518A
17060	blue	Blnk	B cell linker
21673	turquoise	Dntt	deoxynucleotidyltransferase, terminal
107358	turquoise	Tm9sf3	transmembrane 9 superfamily member 3
83490	red	Pik3ap1	phosphoinositide-3-kinase adaptor protein 1
212391	brown	Lcor	ligand dependent nuclear receptor corepressor
71085	turquoise	Arhgap19	Rho GTPase activating protein 19
14296	turquoise	Frat1	frequently rearranged in advanced T cell lymphomas
212398	green	Frat2	frequently rearranged in advanced T cell lymphomas 2
107094	turquoise	Rrp12	ribosomal RNA processing 12 homolog
18648	red	Pgam1	phosphoglycerate mutase 1
66583	brown	Exosc1	exosome component 1
74168	black	Zdhhc16	zinc finger, DHHC domain containing 16
72199	brown	Mms19	MMS19 cytosolic iron-sulfur assembly component
226122	yellow	Ubtd1	ubiquitin domain containing 1
67432	blue	Hoga1	4-hydroxy-2-oxoglutarate aldolase 1
84095	blue	Pi4k2a	phosphatidylinositol 4-kinase type 2 alpha
69534	turquoise	Avpi1	arginine vasopressin-induced 1
277010	red	Marveld1	MARVEL (membrane-associating) domain containing 1
319740	brown	Zfyve27	zinc finger, FYVE domain containing 27
52013	grey	R3hcc1l	R3H domain and coiled-coil containing 1 like
74580	turquoise	Pyroxd2	pyridine nucleotide-disulphide oxidoreductase domain 2
192236	blue	Hps1	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1
14718	turquoise	Got1	glutamic-oxaloacetic transaminase 1, soluble
246696	brown	Slc25a28	solute carrier family 25, member 28
100502982	blue	BC037704	cDNA sequence BC037704
93685	brown	Entpd7	ectonucleoside triphosphate diphosphohydrolase 7
226139	turquoise	Cox15	cytochrome c oxidase assembly protein 15
66388	blue	Cutc	cutC copper transporter
71972	turquoise	Dnmbp	dynamin binding protein
93721	turquoise	Cpn1	carboxypeptidase N, polypeptide 1
226144	turquoise	Erlin1	ER lipid raft associated 1
12675	turquoise	Chuk	conserved helix-loop-helix ubiquitous kinase
72502	blue	Cwf19l1	CWF19 like cell cycle control factor 1
73689	blue	Bloc1s2	biogenesis of lysosomal organelles complex-1, subunit 2
20250	blue	Scd2	stearoyl-Coenzyme A desaturase 2
20249	turquoise	Scd1	stearoyl-Coenzyme A desaturase 1
240667	brown	Sec31b	SEC31 homolog B, COPII coat complex component
67264	turquoise	Ndufb8	NADH:ubiquinone oxidoreductase subunit B8
319594	yellow	Hif1an	hypoxia-inducible factor 1, alpha subunit inhibitor
226151	blue	Slf2	SMC5-SMC6 complex localization factor 2
26456	turquoise	Sema4g	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G
94067	brown	Mrpl43	mitochondrial ribosomal protein L43
226153	blue	Twnk	twinkle mtDNA helicase
226154	turquoise	Lzts2	leucine zipper, putative tumor suppressor 2
94280	turquoise	Sfxn3	sideroflexin 3
107250	blue	Kazald1	Kazal-type serine peptidase inhibitor domain 1
12234	green	Btrc	beta-transducin repeat containing protein
56626	turquoise	Poll	polymerase (DNA directed), lambda
226162	turquoise	Dpcd	deleted in primary ciliary dyskinesia
30838	turquoise	Fbxw4	F-box and WD-40 domain protein 4
18150	blue	Npm3	nucleoplasmin 3
76055	brown	Oga	O-GlcNAcase
71617	turquoise	Armh3	armadillo-like helical domain containing 3
20170	blue	Hps6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3
16825	blue	Ldb1	LIM domain binding 1
226169	turquoise	Pprc1	peroxisome proliferative activated receptor, gamma, coactivator-related 1
70769	turquoise	Nolc1	nucleolar and coiled-body phosphoprotein 1
107338	turquoise	Gbf1	golgi-specific brefeldin A-resistance factor 1
100503392	turquoise	4833438C02Rik	RIKEN cDNA 4833438C02 gene
18034	blue	Nfkb2	nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100
73728	turquoise	Psd	pleckstrin and Sec7 domain containing
68431	brown	Fbxl15	F-box and leucine-rich repeat protein 15
67116	turquoise	Cuedc2	CUE domain containing 2
75146	brown	Mfsd13a	major facilitator superfamily domain containing 13a
54130	blue	Actr1a	ARP1 actin-related protein 1A, centractin alpha
24069	brown	Sufu	SUFU negative regulator of hedgehog signaling
93679	blue	Trim8	tripartite motif-containing 8
56350	brown	Arl3	ADP-ribosylation factor-like 3
94279	blue	Sfxn2	sideroflexin 2
226178	blue	Wbp1l	WW domain binding protein 1 like
66439	brown	Borcs7	BLOC-1 related complex subunit 7
57344	turquoise	As3mt	arsenite methyltransferase
94219	blue	Cnnm2	cyclin M2
76952	green	Nt5c2	5'-nucleotidase, cytosolic II
71041	brown	Pcgf6	polycomb group ring finger 6
226182	turquoise	Taf5	TATA-box binding protein associated factor 5
66477	turquoise	Atp5mk	ATP synthase membrane subunit k
18572	blue	Pdcd11	programmed cell death 11
72691	turquoise	Calhm2	calcium homeostasis modulator family member 2
14218	blue	Sh3pxd2a	SH3 and PX domains 2A
108689	brown	Stn1	STN1, CST complex subunit
20874	brown	Slk	STE20-like kinase
67788	blue	Sfr1	SWI5 dependent recombination repair 1
14873	turquoise	Gsto1	glutathione S-transferase omega 1
414801	turquoise	Itprip	inositol 1,4,5-triphosphate receptor interacting protein
170750	turquoise	Xpnpep1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble
27360	red	Add3	adducin 3
17859	red	Mxi1	MAX interactor 1, dimerization protein
76479	turquoise	Smndc1	survival motor neuron domain containing 1
240672	turquoise	Dusp5	dual specificity phosphatase 5
100043462	brown	Nutf2-ps1	nuclear transport factor 2, pseudogene 1
13006	turquoise	Smc3	structural maintenance of chromosomes 3
18569	yellow	Pdcd4	programmed cell death 4
100503572	green	Bbip1	BBSome interacting protein 1
56392	blue	Shoc2	Shoc2, leucine rich repeat scaffold protein
14732	blue	Gpam	glycerol-3-phosphate acyltransferase, mitochondrial
433256	blue	Acsl5	acyl-CoA synthetase long-chain family member 5
66980	blue	Zdhhc6	zinc finger, DHHC domain containing 6
53611	brown	Vti1a	vesicle transport through interaction with t-SNAREs 1A
21416	turquoise	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box
12369	red	Casp7	caspase 7
55947	brown	Dclre1a	DNA cross-link repair 1A
66866	brown	Nhlrc2	NHL repeat containing 2
11554	blue	Adrb1	adrenergic receptor, beta 1
213993	black	Ccdc186	coiled-coil domain containing 186
226250	blue	Afap1l2	actin filament associated protein 1-like 2
226251	red	Ablim1	actin-binding LIM protein 1
320879	red	B230217O12Rik	RIKEN cDNA B230217O12 gene
226252	turquoise	Fhip2a	FHF complex subunit HOOK interacting protein 2A
72133	brown	Trub1	TruB pseudouridine (psi) synthase family member 1
226255	turquoise	Atrnl1	attractin like 1
73442	brown	Hspa12a	heat shock protein 12A
71653	red	Shtn1	shootin 1
214084	blue	Slc18a2	solute carrier family 18 (vesicular monoamine), member 2
107368	blue	Pdzd8	PDZ domain containing 8
74998	yellow	Rab11fip2	RAB11 family interacting protein 2 (class I)
76539	turquoise	Fam204a	family with sequence similarity 204, member A
78832	turquoise	Cacul1	CDK2 associated, cullin domain 1
13669	brown	Eif3a	eukaryotic translation initiation factor 3, subunit A
67894	turquoise	Dennd10	DENN domain containing 10
11757	blue	Prdx3	peroxiredoxin 3
14773	blue	Grk5	G protein-coupled receptor kinase 5
414758	turquoise	Zfp950	zinc finger protein 950
12982	yellow	Csf2ra	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)
269233	yellow	Fam171a1	family with sequence similarity 171, member A1
18108	turquoise	Nmt2	N-myristoyltransferase 2
227522	brown	Rpp38	ribonuclease P/MRP 38 subunit
227525	turquoise	Dclre1c	DNA cross-link repair 1C
64707	turquoise	Suv39h2	suppressor of variegation 3-9 2
50497	turquoise	Hspa14	heat shock protein 14
66540	red	Fam107b	family with sequence similarity 107, member B
209630	blue	Frmd4a	FERM domain containing 4A
67229	grey	Prpf18	pre-mRNA processing factor 18
109079	blue	Sephs1	selenophosphate synthetase 1
16922	turquoise	Phyh	phytanoyl-CoA hydroxylase
70024	yellow	Mcm10	minichromosome maintenance 10 replication initiation factor
71648	blue	Optn	optineurin
227541	red	Camk1d	calcium/calmodulin-dependent protein kinase ID
98828	brown	Cdc123	cell division cycle 123
53893	turquoise	Nudt5	nudix hydrolase 5
57743	brown	Sec61a2	SEC61 translocon subunit alpha 2
209692	blue	Dhtkd1	dehydrogenase E1 and transketolase domain containing 1
326622	yellow	Upf2	UPF2 regulator of nonsense transcripts homolog (yeast)
227545	turquoise	Proser2	proline and serine rich 2
67856	turquoise	Echdc3	enoyl Coenzyme A hydratase domain containing 3
98910	yellow	Usp6nl	USP6 N-terminal like
14007	blue	Celf2	CUGBP, Elav-like family member 2
209361	brown	Taf3	TATA-box binding protein associated factor 3
11949	turquoise	Atp5f1c	ATP synthase F1 subunit gamma
16588	yellow	Kin	Kin17 DNA and RNA binding protein
16425	turquoise	Itih2	inter-alpha trypsin inhibitor, heavy chain 2
209378	blue	Itih5	inter-alpha-trypsin inhibitor, heavy chain 5
18761	blue	Prkcq	protein kinase C, theta
170768	blue	Pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
76938	blue	Rbm17	RNA binding motif protein 17
16184	blue	Il2ra	interleukin 2 receptor, alpha chain
16169	turquoise	Il15ra	interleukin 15 receptor, alpha chain
50755	blue	Fbh1	F-box DNA helicase 1
320816	brown	Ankrd16	ankyrin repeat domain 16
241226	turquoise	Itga8	integrin alpha 8
66960	blue	Mindy3	MINDY lysine 48 deubiquitinase 3
19212	turquoise	Pter	phosphotriesterase related
20163	turquoise	Rsu1	Ras suppressor protein 1
13434	grey	Trdmt1	tRNA aspartic acid methyltransferase 1
22352	yellow	Vim	vimentin
30963	brown	Hacd1	3-hydroxyacyl-CoA dehydratase 1
20844	green	Stam	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1
17533	yellow	Mrc1	mannose receptor, C type 1
74455	brown	Nsun6	NOL1/NOP2/Sun domain family member 6
75869	blue	Arl5b	ADP-ribosylation factor-like 5B
67448	brown	Plxdc2	plexin domain containing 2
72668	green	Skida1	SKI/DACH domain containing 1
17354	red	Mllt10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
13418	turquoise	Dnajc1	DnaJ heat shock protein family (Hsp40) member C1
12238	turquoise	Commd3	COMM domain containing 3
12151	red	Bmi1	Bmi1 polycomb ring finger oncogene
18718	blue	Pip4k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha
76467	turquoise	Msrb2	methionine sulfoxide reductase B2
71198	turquoise	Otud1	OTU domain containing 1
208618	turquoise	Etl4	enhancer trap locus 4
71435	blue	Arhgap21	Rho GTPase activating protein 21
433408	turquoise	Gm13375	predicted gene 13375
208967	brown	Thnsl1	threonine synthase-like 1 (bacterial)
54519	blue	Apbb1ip	amyloid beta precursor protein binding family B member 1 interacting protein
56075	blue	Pdss1	prenyl (solanesyl) diphosphate synthase, subunit 1
11308	blue	Abi1	abl interactor 1
74159	turquoise	Acbd5	acyl-Coenzyme A binding domain containing 5
67121	turquoise	Mastl	microtubule associated serine/threonine kinase-like
27377	blue	Yme1l1	YME1-like 1 (S. cerevisiae)
76857	green	Spopl	speckle-type BTB/POZ protein-like
140483	turquoise	Hnmt	histamine N-methyltransferase
16181	yellow	Il1rn	interleukin 1 receptor antagonist
215632	blue	Psd4	pleckstrin and Sec7 domain containing 4
77683	yellow	Ehmt1	euchromatic histone methyltransferase 1
215705	blue	Arrdc1	arrestin domain containing 1
67187	turquoise	Zmynd19	zinc finger, MYND domain containing 19
67228	brown	Dph7	diphthamine biosynethesis 7
107733	blue	Mrpl41	mitochondrial ribosomal protein L41
241274	turquoise	Pnpla7	patatin-like phospholipase domain containing 7
56876	turquoise	Nsmf	NMDA receptor synaptonuclear signaling and neuronal migration factor
67122	turquoise	Nrarp	Notch-regulated ankyrin repeat protein
227612	blue	Tor4a	torsin family 4, member A
58202	blue	Nelfb	negative elongation factor complex member B
227613	turquoise	Tubb4b	tubulin, beta 4B class IVB
78797	blue	Ndor1	NADPH dependent diflavin oxidoreductase 1
227615	turquoise	Tmem203	transmembrane protein 203
97031	blue	Tprn	taperin
68475	turquoise	Ssna1	SS nuclear autoantigen 1
99152	brown	Anapc2	anaphase promoting complex subunit 2
227619	red	Man1b1	mannosidase, alpha, class 1B, member 1
83768	turquoise	Dpp7	dipeptidylpeptidase 7
227620	blue	Uap1l1	UDP-N-acteylglucosamine pyrophosphorylase 1-like 1
12496	turquoise	Entpd2	ectonucleoside triphosphate diphosphohydrolase 2
18146	blue	Npdc1	neural proliferation, differentiation and control 1
11305	turquoise	Abca2	ATP-binding cassette, sub-family A member 2
69454	brown	Clic3	chloride intracellular channel 3
227622	blue	Paxx	non-homologous end joining factor
69379	turquoise	C8g	complement component 8, gamma polypeptide
30839	turquoise	Fbxw5	F-box and WD-40 domain protein 5
22030	blue	Traf2	TNF receptor-associated factor 2
59022	turquoise	Edf1	endothelial differentiation-related factor 1
381352	black	Mamdc4	MAM domain containing 4
75454	blue	Phpt1	phosphohistidine phosphatase 1
227624	turquoise	Rabl6	RAB, member RAS oncogene family-like 6
51875	blue	Tmem141	transmembrane protein 141
14133	blue	Fcna	ficolin A
107771	red	Bmyc	brain expressed myelocytomatosis oncogene
227634	turquoise	Camsap1	calmodulin regulated spectrin-associated protein 1
98766	turquoise	Ubac1	ubiquitin associated domain containing 1
67991	turquoise	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing
109299	blue	Tmem250-ps	transmembrane protein 250, pseudogene
227638	brown	Qsox2	quiescin Q6 sulfhydryl oxidase 2
67839	brown	Gpsm1	G-protein signalling modulator 1 (AGS3-like, C. elegans)
52838	blue	Dnlz	DNL-type zinc finger
332579	yellow	Card9	caspase recruitment domain family, member 9
227644	blue	Snapc4	small nuclear RNA activating complex, polypeptide 4
68112	red	Entr1	endosome associated trafficking regulator 1
66865	blue	Pmpca	peptidase (mitochondrial processing) alpha
64436	turquoise	Inpp5e	inositol polyphosphate-5-phosphatase E
227648	turquoise	Sec16a	SEC16 homolog A, endoplasmic reticulum export factor
18128	red	Notch1	notch 1
353156	turquoise	Egfl7	EGF-like domain 7
67512	turquoise	Agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2
72091	blue	Snhg7	small nucleolar RNA host gene 7
20935	blue	Surf6	surfeit gene 6
20933	blue	Med22	mediator complex subunit 22
27176	turquoise	Rpl7a	ribosomal protein L7A
20930	turquoise	Surf1	surfeit gene 1
20931	brown	Surf2	surfeit gene 2
20932	red	Surf4	surfeit gene 4
279029	brown	Stkld1	serine/threonine kinase-like domain containing 1
227656	turquoise	Rexo4	REX4, 3'-5' exonuclease
279028	turquoise	Adamts13	ADAM metallopeptidase with thrombospondin type 1 motif 13
381356	green	Cacfd1	calcium channel flower domain containing 1
77794	green	Adamtsl2	ADAMTS-like 2
192166	turquoise	Sardh	sarcosine dehydrogenase
22325	turquoise	Vav2	vav 2 oncogene
67382	blue	Brd3	bromodomain containing 3
140858	yellow	Wdr5	WD repeat domain 5
20181	turquoise	Rxra	retinoid X receptor alpha
12831	brown	Col5a1	collagen, type V, alpha 1
56177	turquoise	Olfm1	olfactomedin 1
118451	blue	Mrps2	mitochondrial ribosomal protein S2
227671	yellow	Gbgt1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1
19730	yellow	Ralgds	ral guanine nucleotide dissociation stimulator
70239	blue	Gtf3c5	general transcription factor IIIC, polypeptide 5
64930	blue	Tsc1	TSC complex subunit 1
269252	blue	Gtf3c4	general transcription factor IIIC, polypeptide 4
227674	green	Ddx31	DEAD/H box helicase 31
22130	turquoise	Ttf1	transcription termination factor, RNA polymerase I
269254	turquoise	Setx	senataxin
171171	turquoise	Ntng2	netrin G2
76220	pink	6530402F18Rik	RIKEN cDNA 6530402F18 gene
68975	brown	Med27	mediator complex subunit 27
107746	blue	Rapgef1	Rap guanine nucleotide exchange factor (GEF) 1
227682	blue	Trub2	TruB pseudouridine (psi) synthase family member 2
227683	brown	Coq4	coenzyme Q4
26569	turquoise	Slc27a4	solute carrier family 27 (fatty acid transporter), member 4
68205	brown	Urm1	ubiquitin related modifier 1
99151	turquoise	Cercam	cerebral endothelial cell adhesion molecule
18286	turquoise	Odf2	outer dense fiber of sperm tails 2
74412	blue	Gle1	GLE1 RNA export mediator
20740	turquoise	Sptan1	spectrin alpha, non-erythrocytic 1
71820	brown	Dync2i2	dynein 2 intermediate chain 2
56086	turquoise	Set	SET nuclear oncogene
263803	brown	Pkn3	protein kinase N3
66220	turquoise	Zdhhc12	zinc finger, DHHC domain containing 12
227693	blue	Zer1	zyg-11 related, cell cycle regulator
